starttime	seconds	ctime	dtime	ttime	wait
Sat Jun 19 14:45:12 2021	1624106712	0	36	36	24
Sat Jun 19 14:45:49 2021	1624106749	1	670	671	670
Sat Jun 19 14:45:51 2021	1624106751	1	678	679	677
Sat Jun 19 14:45:43 2021	1624106743	1	713	714	713
Sat Jun 19 14:45:59 2021	1624106759	1	732	733	732
Sat Jun 19 14:45:56 2021	1624106756	0	753	753	753
Sat Jun 19 14:45:43 2021	1624106743	1	756	757	754
Sat Jun 19 14:45:33 2021	1624106733	0	765	765	765
Sat Jun 19 14:45:56 2021	1624106756	1	775	776	775
Sat Jun 19 14:45:50 2021	1624106750	0	777	777	777
Sat Jun 19 14:45:59 2021	1624106759	0	778	778	776
Sat Jun 19 14:45:33 2021	1624106733	1	777	778	777
Sat Jun 19 14:45:58 2021	1624106758	0	780	780	780
Sat Jun 19 14:45:50 2021	1624106750	0	784	784	784
Sat Jun 19 14:45:50 2021	1624106750	0	787	787	786
Sat Jun 19 14:45:51 2021	1624106751	0	790	790	790
Sat Jun 19 14:45:49 2021	1624106749	0	794	794	794
Sat Jun 19 14:45:41 2021	1624106741	0	804	804	802
Sat Jun 19 14:45:51 2021	1624106751	1	806	807	806
Sat Jun 19 14:45:50 2021	1624106750	2	807	809	807
Sat Jun 19 14:45:56 2021	1624106756	1	809	810	809
Sat Jun 19 14:45:33 2021	1624106733	0	813	813	813
Sat Jun 19 14:45:50 2021	1624106750	1	814	815	813
Sat Jun 19 14:45:41 2021	1624106741	1	818	819	818
Sat Jun 19 14:45:55 2021	1624106755	1	819	820	819
Sat Jun 19 14:45:59 2021	1624106759	1	820	821	820
Sat Jun 19 14:45:51 2021	1624106751	0	822	822	822
Sat Jun 19 14:45:49 2021	1624106749	1	823	824	820
Sat Jun 19 14:45:50 2021	1624106750	0	825	825	825
Sat Jun 19 14:45:55 2021	1624106755	1	826	827	826
Sat Jun 19 14:45:50 2021	1624106750	0	830	830	829
Sat Jun 19 14:45:55 2021	1624106755	0	830	830	830
Sat Jun 19 14:45:43 2021	1624106743	0	831	831	829
Sat Jun 19 14:45:59 2021	1624106759	1	830	831	830
Sat Jun 19 14:45:59 2021	1624106759	1	833	834	830
Sat Jun 19 14:45:51 2021	1624106751	0	841	841	841
Sat Jun 19 14:45:51 2021	1624106751	0	849	849	849
Sat Jun 19 14:45:55 2021	1624106755	1	849	850	849
Sat Jun 19 14:45:56 2021	1624106756	0	854	854	854
Sat Jun 19 14:45:59 2021	1624106759	1	854	855	854
Sat Jun 19 14:45:50 2021	1624106750	0	855	855	855
Sat Jun 19 14:45:34 2021	1624106734	7	853	860	852
Sat Jun 19 14:45:40 2021	1624106740	1	860	861	860
Sat Jun 19 14:45:50 2021	1624106750	0	865	865	865
Sat Jun 19 14:45:31 2021	1624106731	0	866	866	866
Sat Jun 19 14:45:48 2021	1624106748	0	866	866	866
Sat Jun 19 14:45:56 2021	1624106756	0	869	869	869
Sat Jun 19 14:45:58 2021	1624106758	1	868	869	867
Sat Jun 19 14:45:58 2021	1624106758	0	873	873	872
Sat Jun 19 14:45:59 2021	1624106759	4	872	876	872
Sat Jun 19 14:45:43 2021	1624106743	0	876	876	876
Sat Jun 19 14:45:42 2021	1624106742	1	877	878	877
Sat Jun 19 14:45:58 2021	1624106758	0	881	881	881
Sat Jun 19 14:45:41 2021	1624106741	1	885	886	882
Sat Jun 19 14:45:50 2021	1624106750	1	887	888	887
Sat Jun 19 14:45:33 2021	1624106733	0	895	895	893
Sat Jun 19 14:45:33 2021	1624106733	1	894	895	894
Sat Jun 19 14:45:43 2021	1624106743	0	897	897	897
Sat Jun 19 14:45:59 2021	1624106759	1	896	897	896
Sat Jun 19 14:45:51 2021	1624106751	0	897	897	892
Sat Jun 19 14:45:56 2021	1624106756	1	899	900	898
Sat Jun 19 14:45:56 2021	1624106756	0	900	900	900
Sat Jun 19 14:45:51 2021	1624106751	1	906	907	906
Sat Jun 19 14:45:58 2021	1624106758	0	909	909	909
Sat Jun 19 14:45:44 2021	1624106744	0	911	911	910
Sat Jun 19 14:45:50 2021	1624106750	0	911	911	910
Sat Jun 19 14:45:48 2021	1624106748	1	910	911	910
Sat Jun 19 14:45:43 2021	1624106743	1	911	912	911
Sat Jun 19 14:45:50 2021	1624106750	0	913	913	913
Sat Jun 19 14:45:55 2021	1624106755	1	915	916	914
Sat Jun 19 14:45:42 2021	1624106742	0	919	919	919
Sat Jun 19 14:45:56 2021	1624106756	1	919	921	919
Sat Jun 19 14:45:58 2021	1624106758	1	922	923	922
Sat Jun 19 14:45:52 2021	1624106752	0	923	923	922
Sat Jun 19 14:45:41 2021	1624106741	1	923	924	923
Sat Jun 19 14:45:56 2021	1624106756	3	923	926	923
Sat Jun 19 14:45:57 2021	1624106757	1	926	927	926
Sat Jun 19 14:45:41 2021	1624106741	1	926	927	924
Sat Jun 19 14:45:49 2021	1624106749	0	928	928	928
Sat Jun 19 14:45:56 2021	1624106756	0	931	931	930
Sat Jun 19 14:45:58 2021	1624106758	1	930	931	930
Sat Jun 19 14:45:59 2021	1624106759	0	933	933	933
Sat Jun 19 14:45:31 2021	1624106731	0	940	940	939
Sat Jun 19 14:45:58 2021	1624106758	1	939	940	939
Sat Jun 19 14:45:42 2021	1624106742	2	938	940	937
Sat Jun 19 14:45:49 2021	1624106749	1	940	941	940
Sat Jun 19 14:45:42 2021	1624106742	3	941	944	941
Sat Jun 19 14:45:51 2021	1624106751	3	941	944	941
Sat Jun 19 14:45:55 2021	1624106755	2	943	945	943
Sat Jun 19 14:45:59 2021	1624106759	0	947	947	947
Sat Jun 19 14:45:43 2021	1624106743	5	943	948	943
Sat Jun 19 14:45:34 2021	1624106734	0	948	948	948
Sat Jun 19 14:45:55 2021	1624106755	0	948	948	948
Sat Jun 19 14:45:33 2021	1624106733	1	949	950	949
Sat Jun 19 14:45:49 2021	1624106749	1	952	953	952
Sat Jun 19 14:45:51 2021	1624106751	1	958	959	958
Sat Jun 19 14:45:31 2021	1624106731	1	958	959	958
Sat Jun 19 14:45:58 2021	1624106758	0	959	959	959
Sat Jun 19 14:45:58 2021	1624106758	1	958	959	955
Sat Jun 19 14:45:32 2021	1624106732	1	959	960	959
Sat Jun 19 14:45:42 2021	1624106742	0	962	962	961
Sat Jun 19 14:45:44 2021	1624106744	0	965	965	965
Sat Jun 19 14:45:34 2021	1624106734	0	969	969	968
Sat Jun 19 14:45:33 2021	1624106733	0	969	969	969
Sat Jun 19 14:45:40 2021	1624106740	2	967	969	967
Sat Jun 19 14:45:51 2021	1624106751	1	968	969	968
Sat Jun 19 14:45:58 2021	1624106758	0	970	970	970
Sat Jun 19 14:45:34 2021	1624106734	0	971	971	970
Sat Jun 19 14:45:49 2021	1624106749	0	974	974	974
Sat Jun 19 14:45:33 2021	1624106733	0	976	976	976
Sat Jun 19 14:45:56 2021	1624106756	0	976	976	976
Sat Jun 19 14:45:33 2021	1624106733	1	976	977	974
Sat Jun 19 14:45:32 2021	1624106732	1	976	977	975
Sat Jun 19 14:45:51 2021	1624106751	1	977	978	977
Sat Jun 19 14:45:50 2021	1624106750	0	979	979	979
Sat Jun 19 14:45:34 2021	1624106734	0	982	982	982
Sat Jun 19 14:45:49 2021	1624106749	0	983	983	983
Sat Jun 19 14:45:52 2021	1624106752	1	984	985	984
Sat Jun 19 14:45:56 2021	1624106756	0	987	987	987
Sat Jun 19 14:45:43 2021	1624106743	0	987	987	975
Sat Jun 19 14:45:33 2021	1624106733	1	987	988	987
Sat Jun 19 14:45:59 2021	1624106759	0	988	988	986
Sat Jun 19 14:45:43 2021	1624106743	0	988	988	976
Sat Jun 19 14:45:54 2021	1624106754	1	989	990	989
Sat Jun 19 14:45:56 2021	1624106756	2	992	994	992
Sat Jun 19 14:45:44 2021	1624106744	0	995	995	995
Sat Jun 19 14:45:44 2021	1624106744	1	997	998	997
Sat Jun 19 14:45:44 2021	1624106744	0	999	999	999
Sat Jun 19 14:45:44 2021	1624106744	1	1000	1001	999
Sat Jun 19 14:45:58 2021	1624106758	1	1001	1002	1001
Sat Jun 19 14:45:48 2021	1624106748	1	1002	1003	1002
Sat Jun 19 14:45:34 2021	1624106734	0	1004	1004	1004
Sat Jun 19 14:45:33 2021	1624106733	1	1006	1007	1003
Sat Jun 19 14:45:34 2021	1624106734	0	1007	1007	1007
Sat Jun 19 14:45:33 2021	1624106733	1	1007	1008	1004
Sat Jun 19 14:45:43 2021	1624106743	0	1009	1009	1009
Sat Jun 19 14:45:39 2021	1624106739	1	1013	1013	1013
Sat Jun 19 14:45:39 2021	1624106739	0	1014	1014	1013
Sat Jun 19 14:45:43 2021	1624106743	0	1016	1016	1005
Sat Jun 19 14:45:40 2021	1624106740	1	1015	1016	1014
Sat Jun 19 14:45:48 2021	1624106748	0	1020	1020	1020
Sat Jun 19 14:45:58 2021	1624106758	1	1019	1020	1019
Sat Jun 19 14:45:33 2021	1624106733	0	1020	1020	1019
Sat Jun 19 14:45:53 2021	1624106753	0	1022	1022	1021
Sat Jun 19 14:45:40 2021	1624106740	1	1022	1023	1022
Sat Jun 19 14:45:31 2021	1624106731	0	1024	1024	1023
Sat Jun 19 14:45:40 2021	1624106740	0	1025	1025	1025
Sat Jun 19 14:45:58 2021	1624106758	0	1026	1026	1026
Sat Jun 19 14:45:58 2021	1624106758	2	1024	1026	1024
Sat Jun 19 14:45:33 2021	1624106733	0	1027	1027	1027
Sat Jun 19 14:45:40 2021	1624106740	1	1026	1027	1025
Sat Jun 19 14:45:34 2021	1624106734	5	1023	1028	1023
Sat Jun 19 14:45:44 2021	1624106744	0	1030	1030	1030
Sat Jun 19 14:45:32 2021	1624106732	0	1032	1032	1029
Sat Jun 19 14:45:51 2021	1624106751	2	1030	1032	1030
Sat Jun 19 14:45:44 2021	1624106744	2	1031	1033	1031
Sat Jun 19 14:45:41 2021	1624106741	0	1033	1033	1033
Sat Jun 19 14:45:56 2021	1624106756	0	1034	1034	1034
Sat Jun 19 14:45:56 2021	1624106756	1	1033	1034	1033
Sat Jun 19 14:45:48 2021	1624106748	1	1033	1034	1033
Sat Jun 19 14:45:47 2021	1624106747	1	1034	1035	1034
Sat Jun 19 14:45:47 2021	1624106747	0	1035	1035	1032
Sat Jun 19 14:45:34 2021	1624106734	0	1037	1037	1037
Sat Jun 19 14:45:41 2021	1624106741	0	1041	1041	1041
Sat Jun 19 14:45:52 2021	1624106752	0	1044	1044	1044
Sat Jun 19 14:45:56 2021	1624106756	0	1044	1044	1044
Sat Jun 19 14:45:56 2021	1624106756	0	1045	1045	1045
Sat Jun 19 14:45:33 2021	1624106733	1	1045	1046	1045
